adjust_temp,ApplStandard,Brand,Cap,Country,Decl Stand Heat,Depth,Gross Store Cap,Heating Elements,Height,Label-MEPSNZ,Model No,Family Name,N-Standard,N-Standard_MEPS,Sold_in,Submit_ID,SubmitStatus,tot_expan_valves,tot_feed_tanks,tot_hotwat_fittings,TPR Valves,Type,vent_displacement,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530030-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530030-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530033-0E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530033-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530033-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530035-0E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530035-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530035-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530037-0E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530037-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530037-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530039-0E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530039-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530039-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530050-0E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530050-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530050-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530053-0E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530053-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530053-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530055-0E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530055-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530055-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530059-0E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530059-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530059-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530070-0E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530070-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530070-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530073-0E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530073-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530073-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530079-0E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530079-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530079-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530090-0E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530090-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530090-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530093-0E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530093-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530093-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530097-0E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530097-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530097-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530099-0E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530099-1E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
True,AS/NZS 4692.2:2005,Edwards,,"Australia,New Zealand",2.249,,295.0,1,1840.0,MEPS-NZ2003-electric,32530099-2E,325300,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73701,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-29,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,325250,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525003-0E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525003-1E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525003-2E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525005-0E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525005-1E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525005-2E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525007-0E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525007-1E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525007-2E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525009-0E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525009-1E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525009-2E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525030-0E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525030-1E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525030-2E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525033-0E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525033-1E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525033-2E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525035-0E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525035-1E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525035-2E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525037-0E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525037-1E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525037-2E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525039-0E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525039-1E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525039-2E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525050-0E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525050-1E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525050-2E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525053-0E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,Edwards,,"New Zealand,Australia",2.028,,250.0,1,1590.0,MEPS-NZ2003-electric,32525053-1E,325250,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,73702,Approved,,,,1,Unvented/Displacement (max >120kPA),,,2113-07-30,,,Unavailable,http://www.rheem.co.nz/,
