ApplStandard,Brand,Cap,Combination,Control,Country,Depth,Height,Model No,Family Name,N-Standard,New CEC,New SRI,New Star,Prog Name,Prog Time,Sold_in,SubmitStatus,Submit_ID,Test_Moist_Remove,Tot_Wat_Cons,Type,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Star Rating (old),Star Image Large,Star Image Small
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,HISENSE,9,False,Autosensing,Slovenia,625.0,850.0,HDGE90H,,AS/NZS 2442.1:1996/Amdt 4:2006,152,8.03694008800201,8.0,Cotton storage,324.0,"Australia,New Zealand",Approved,127722,7.268,0.0,Condenser,600.0,2025-03-24,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,HISENSE,8,False,Autosensing,Slovenia,545.0,850.0,HDGE80H,,AS/NZS 2442.1:1996/Amdt 4:2006,135,8.04200230908608,8.0,Cotton storage,272.0,"Australia,New Zealand",Approved,127731,6.479,0.0,Condenser,600.0,2025-03-24,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Smeg,8,False,Autosensing,Turkey,,,SACD82,,AS/NZS 2442.1:1996/Amdt 4:2006,352,2.14511140461585,2.0,"Cottons-Extra Dry, Dryness Level-Normal",214.0,"Australia,New Zealand",Approved,127848,6.417,0.0,Condenser,,2025-04-29,,Single product class,Available,,http://www.smeg.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,8,False,Autosensing,Poland,,,EDH803CEWA,,AS/NZS 2442.1:1996/Amdt 4:2006,158,7.07399042841041,7.0,Cottons Extra Dry,224.0,"Australia,Fiji,New Zealand",Approved,127913,6.318,0.0,Condenser,,2025-04-22,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2012,Teco,7,False,Autosensing,China,555.0,840.0,TCD70ASAMDBF,,AS/NZS 2442.1:1996/Amdt 4:2006,311,2.08546832651034,2.0,Extra / Cotton,211.0,"Australia,Fiji,New Zealand",Approved,128007,5.538,,Vented,595.0,2025-04-29,,Single product class,Available,http://www.teco.com.au/,http://www.teco.com.au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Hoover,8.5,False,Autosensing,Italy,630.0,850.0,DXO C85TCEX-AUS,,AS/NZS 2442.1:1996/Amdt 4:2006,367,2.26136831953861,2.0,ECO COTTON,257.0,"Australia,Fiji,New Zealand",Approved,128061,6.667,0.0,Condenser,600.0,2025-04-23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Hoover,8.5,False,Autosensing,Italy,630.0,850.0,DXO H85TCEX-AUS,,AS/NZS 2442.1:1996/Amdt 4:2006,185,6.4762990054168,6.0,ECO COTTON,408.0,"Australia,Fiji,New Zealand",Approved,128066,6.913,0.0,Condenser,600.0,2025-04-23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Hoover,8.5,False,Autosensing,Italy,630.0,850.0,HLX  V85TGX-AUS,,AS/NZS 2442.1:1996/Amdt 4:2006,382,2.01488158303477,2.0,ECO COTTON,198.0,"Australia,Fiji,New Zealand",Approved,128083,6.75,0.0,Vented,600.0,2025-04-23,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,9,False,Autosensing,"Germany,Czechia",643.0,850.0,TMV 840 WP,,AS/NZS 2442.1:1996/Amdt 4:2006,141,8.49916704642618,8.0,Cottons Extra dry,297.0,"Australia,New Zealand",Approved,128511,5.0,0.0,Condenser,596.0,2025-06-23,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
AS/NZS 2442.2:2000/Amdt 2:2007,VOGUE,8,False,Autosensing,China,630.0,850.0,361301,,AS/NZS 2442.1:1996/Amdt 4:2006,149,7.43486363415172,6.0,STANDARD,290.0,New Zealand,Approved,128579,6.46,0.0,Condenser,595.0,2120-04-29,,Single product class,Available,http://www.tradedepot.co.nz/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
AS/NZS 2442.2:2000/Amdt 2:2007,VOGUE,8,False,Autosensing,China,630.0,850.0,361302,,AS/NZS 2442.1:1996/Amdt 4:2006,149,7.43486363415172,6.0,STANDARD,290.0,New Zealand,Approved,128580,6.46,0.0,Condenser,595.0,2120-04-29,,Single product class,Available,http://www.tradedepot.co.nz/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Kogan,8,False,Autosensing,China,,,KAG8PUMPDY*,KAG8PUMPDY*,AS/NZS 2442.1:1996/Amdt 4:2006,149,7.43486363415172,7.0,Standard,290.0,"Australia,Fiji,New Zealand",Approved,128671,6.4,0.0,Condenser,,2025-06-19,,Single product class,Available,,http://www.kogan.com/au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Kogan,8,False,Autosensing,China,,,KAG8PUMPDYA,KAG8PUMPDY*,AS/NZS 2442.1:1996/Amdt 4:2006,149,7.43486363415172,7.0,Standard,290.0,"Australia,Fiji,New Zealand",Approved,128671,6.4,0.0,Condenser,,2025-06-19,,Single product class,Available,,http://www.kogan.com/au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Kogan,8,False,Autosensing,China,,,KAG8PUMPDYB,KAG8PUMPDY*,AS/NZS 2442.1:1996/Amdt 4:2006,149,7.43486363415172,7.0,Standard,290.0,"Australia,Fiji,New Zealand",Approved,128671,6.4,0.0,Condenser,,2025-06-19,,Single product class,Available,,http://www.kogan.com/au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Kogan,8,False,Autosensing,China,,,KAG8PUMPDYC,KAG8PUMPDY*,AS/NZS 2442.1:1996/Amdt 4:2006,149,7.43486363415172,7.0,Standard,290.0,"Australia,Fiji,New Zealand",Approved,128671,6.4,0.0,Condenser,,2025-06-19,,Single product class,Available,,http://www.kogan.com/au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
AS/NZS 2442.2:2000/Amdt 2:2007,AWARD,7,False,Autosensing,Turkey,563.0,845.0,TDC7,,AS/NZS 2442.1:1996/Amdt 4:2006,288,2.55822822150054,2.5,"Cotton Cupboard Dry, Dry Level 3",151.5,New Zealand,Approved,128703,4.9,0.0,Condenser,596.0,2120-05-04,,Single product class,Available,http://www.vestelinternational.com,http://www.awardappliances.co.nz,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2442.2:2000/Amdt 2:2007,AWARD,8,True,Autosensing,Turkey,609.0,845.0,TDHP8,,AS/NZS 2442.1:1996/Amdt 4:2006,149,7.43486363415172,7.0,"Cotton Cupboard Dry, Dry Level 3",250.1,New Zealand,Approved,128711,6.257,0.0,Condenser,596.0,2120-05-05,,Single product class,Unavailable,http://www.vestelinternational.com,http://www.awardappliances.co.nz,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,AEG,8,False,Autosensing,Poland,,,T8DHC846B,,AS/NZS 2442.1:1996/Amdt 4:2006,156,7.15237530220201,7.0,Cottons Eco,236.0,"Australia,Fiji,New Zealand",Approved,128740,6.406,0.0,Condenser,,2025-05-05,,Single product class,Available,,http://www.aeg.com,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,SAMSUNG ELECTRONICS,8,False,Autosensing,South Korea,660.0,860.0,DV80H4100CW,,AS/NZS 2442.1:1996/Amdt 4:2006,353,2.12765570672289,2.0,"Drying Cotton Extra Dry, Drying Level High",196.0,"Australia,Fiji,New Zealand",Approved,128742,6.285,0.0,Condenser,600.0,2025-05-07,,Single product class,Available,,http://www.samsung.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,AEG,8,False,Autosensing,Poland,,,T9DHA866C,,AS/NZS 2442.1:1996/Amdt 4:2006,123,8.61479972630809,8.0,Cottons Eco,287.0,"Australia,New Zealand",Approved,128770,6.52,0.0,Condenser,,2025-05-06,,Single product class,Available,,http://www.aeg.com,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Technika,7,False,Autosensing,China,615.0,845.0,TCD7E-5,,AS/NZS 2442.1:1996/Amdt 4:2006,314,2.02639783079217,2.0,Cotton + Extra,200.0,"Australia,Fiji,New Zealand",Approved,128794,5.51,0.0,Condenser,595.0,2025-06-01,,Single product class,Available,http://www.glendimplex.com.au,http://www.technika.com.au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,BOSCH,8,False,Autosensing,Poland,,,WTX88M20AU,,AS/NZS 2442.1:1996/Amdt 4:2006,98,10.0128945661154,10.0,"Cottons, Cupboard Dry +, Drying level 1",255.0,"Australia,Fiji,New Zealand",Approved,128824,6.251,0.0,Condenser,,2025-05-13,,Single product class,Available,,http://www.bosch-home.com.au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_10_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-10.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,AEG,8,False,Autosensing,Poland,,,T6DHE831B,,AS/NZS 2442.1:1996/Amdt 4:2006,156,7.15237530220201,7.0,Cottons Extra Dry Eco,236.0,"Australia,Fiji,New Zealand",Approved,128834,6.406,0.0,Condenser,,2025-05-11,,Single product class,Available,,http://www.aeg.com,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Solt,7,False,Autosensing,China,615.0,845.0,GGSCD70,,AS/NZS 2442.1:1996/Amdt 4:2006,314,2.02639783079217,2.0,Cotton + Extra,198.0,"Australia,Fiji,New Zealand",Approved,129095,5.514,0.0,Condenser,595.0,2025-05-25,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Euroclean,7,False,Timer,China,600.0,840.0,ECDRY7KG,,AS/NZS 2442.1:1996/Amdt 4:2006,312,2.06571508520996,2.0,EXTRA DRY,203.0,"Australia,Fiji,New Zealand",Approved,129111,5.693,0.0,Vented,595.0,2025-05-25,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,BRILCON,7,False,Autosensing,China,555.0,840.0,DRV-7KGR,,AS/NZS 2442.1:1996/Amdt 4:2006,311,2.08546832651034,2.0,Extra/Cotton,208.0,Australia,Approved,129175,5.521,0.0,Vented,595.0,2025-06-24,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,SIEMENS,9,False,Autosensing,Poland,,,WT47Y7W0AU,,AS/NZS 2442.1:1996/Amdt 4:2006,150,8.11843968187056,8.0,"Cottons Cupboard Dry Extra, Adjust drying level +3",257.0,"Australia,New Zealand",Approved,129614,7.23,0.0,Condenser,,2025-07-30,,Single product class,Available,,http://www.siemens-home.com.au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,8,False,Autosensing,"Germany,Czechia",643.0,850.0,TCD 660 WP,TxD 660 WP,AS/NZS 2442.1:1996/Amdt 4:2006,110,9.30212882652549,9.0,Cottons Extra dry,227.0,"Australia,New Zealand",Approved,129751,6.306,0.0,Condenser,596.0,2025-06-29,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,8,False,Autosensing,"Germany,Czechia",643.0,850.0,TWD 660 WP,TxD 660 WP,AS/NZS 2442.1:1996/Amdt 4:2006,110,9.30212882652549,9.0,Cottons Extra dry,227.0,"Australia,New Zealand",Approved,129751,6.306,0.0,Condenser,596.0,2025-06-29,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,8,False,Autosensing,"Germany,Czechia",643.0,850.0,TxD 660 WP,TxD 660 WP,AS/NZS 2442.1:1996/Amdt 4:2006,110,9.30212882652549,9.0,Cottons Extra dry,227.0,"Australia,New Zealand",Approved,129751,6.306,0.0,Condenser,596.0,2025-06-29,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Westinghouse,4.5,False,Timer,Thailand,,,WDV457HQWA,,AS/NZS 2442.1:1996/Amdt 4:2006,219,1.52484704874372,1.5,Hot program,103.0,"Australia,Fiji,New Zealand",Approved,129918,3.538,0.0,Vented,,2025-06-17,,Single product class,Available,,http://www.westinghouse.com.au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
AS/NZS 2442.2:2000/Amdt 2:2007,Panasonic,8,False,Autosensing,China,595.0,850.0,NH-E80JA1WAU,,AS/NZS 2442.1:1996/Amdt 4:2006,326,2.61726436838761,2.5,Auto-sensing Dry / Temperature High,225.0,New Zealand,Approved,130239,6.298,0.0,Vented,600.0,2120-06-26,,Single product class,Unavailable,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,yokohama,7,False,Autosensing,China,555.0,840.0,YOK7VND,,AS/NZS 2442.1:1996/Amdt 4:2006,311,2.08546832651034,2.0,EXTRA/COTTON,208.0,Australia,Approved,130479,5.538,0.0,Vented,595.0,2025-07-13,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,HELLER,7,False,Timer,China,525.0,845.0,HCD7E,,AS/NZS 2442.1:1996/Amdt 4:2006,310,2.10528518544483,2.0,Extra Dry,150.0,"Australia,Fiji,New Zealand",Approved,130744,5.693,0.0,Vented,595.0,2025-07-15,,Single product class,Available,http://www.gafcontrol.com.au/,http://www.gafcontrol.com.au ,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
AS/NZS 2442.2:2000/Amdt 2:2007,FISHER & PAYKEL,8,False,Autosensing,China,650.0,850.0,DH8060P3,,AS/NZS 2442.1:1996/Amdt 4:2006,156,7.15237530220201,7.0,Cottons Dry High,229.0,"Australia,New Zealand",Approved,130995,6.3741,0.0,Condenser,600.0,2120-07-27,,Single product class,Available,http://www.fisherpaykel.com/nz,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
