ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,Family Name,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Water Consumption (litres),Star Rating (old),Star Image Large,Star Image Small
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,15,246,Single,China,True,600.0,870.0,IEC,DW60*C6**,DW60*C6**,AS/NZS 2007.1:2005,4.01091987067701,4.0,0.02,0.129,Normal Eco,226.0,"Australia,Fiji,New Zealand",0.129,103957,Approved,11.085,Freestanding,False,597.0,2021-12-22,,Single product class,Available,http://www.fisherpaykel.com/,,11.1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,15,246,Single,China,True,600.0,870.0,IEC,DW60FC6W1,DW60*C6**,AS/NZS 2007.1:2005,4.01091987067701,4.0,0.02,0.129,Normal Eco,226.0,"Australia,Fiji,New Zealand",0.129,103957,Approved,11.085,Freestanding,False,597.0,2021-12-22,,Single product class,Available,http://www.fisherpaykel.com/,,11.1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,15,246,Single,China,True,600.0,870.0,IEC,DW60FC6X1,DW60*C6**,AS/NZS 2007.1:2005,4.01091987067701,4.0,0.02,0.129,Normal Eco,226.0,"Australia,Fiji,New Zealand",0.129,103957,Approved,11.085,Freestanding,False,597.0,2021-12-22,,Single product class,Available,http://www.fisherpaykel.com/,,11.1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,15,246,Single,China,True,600.0,870.0,IEC,DW60UC6B,DW60*C6**,AS/NZS 2007.1:2005,4.01091987067701,4.0,0.02,0.129,Normal Eco,226.0,"Australia,Fiji,New Zealand",0.129,103957,Approved,11.085,Freestanding,False,597.0,2021-12-22,,Single product class,Available,http://www.fisherpaykel.com/,,11.1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,15,246,Single,China,True,600.0,870.0,IEC,DW60UC6X,DW60*C6**,AS/NZS 2007.1:2005,4.01091987067701,4.0,0.02,0.129,Normal Eco,226.0,"Australia,Fiji,New Zealand",0.129,103957,Approved,11.085,Freestanding,False,597.0,2021-12-22,,Single product class,Available,http://www.fisherpaykel.com/,,11.1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
AS/NZS 2007.2:2005,NOUVEAU,12,256,Single,China,False,580.0,850.0,IEC,ND60**1,,AS/NZS 2007.1:2005,3.27358335649062,3.0,0.00026,0.46,Normal Eco,170.0,New Zealand,0.46,104067,Approved,10.0,Freestanding,False,600.0,2117-01-09,,Single product class,Available,http://www.applico.co.nz/,,10.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,14,272,Single,China,True,610.0,870.0,IEC,DW60FC1*1,DW60FC1*1,AS/NZS 2007.1:2005,3.53579986370591,3.5,2e-05,0.52,Normal Eco,175.0,"Australia,Fiji,New Zealand",0.53,104068,Approved,11.44,Freestanding,False,597.0,2022-01-20,,Single product class,Available,http://www.fisherpaykel.com/,,11.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,14,272,Single,China,True,610.0,870.0,IEC,DW60FC1W1,DW60FC1*1,AS/NZS 2007.1:2005,3.53579986370591,3.5,2e-05,0.52,Normal Eco,175.0,"Australia,Fiji,New Zealand",0.53,104068,Approved,11.44,Freestanding,False,597.0,2022-01-20,,Single product class,Available,http://www.fisherpaykel.com/,,11.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,14,272,Single,China,True,610.0,870.0,IEC,DW60FC1X1,DW60FC1*1,AS/NZS 2007.1:2005,3.53579986370591,3.5,2e-05,0.52,Normal Eco,175.0,"Australia,Fiji,New Zealand",0.53,104068,Approved,11.44,Freestanding,False,597.0,2022-01-20,,Single product class,Available,http://www.fisherpaykel.com/,,11.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Euroclean,14,291,Single,China,True,600.0,845.0,IEC,ECGA 242,,AS/NZS 2007.1:2005,3.34649247886451,3.0,0.0,0.320074,Normal,108.0,"Australia,Fiji,New Zealand",0.051175,104237,Approved,13.76,Freestanding,False,600.0,2022-02-02,,Single product class,Available,,,13.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Residentia,10,189,Single,China,True,600.0,845.0,IEC,DW42CS,,AS/NZS 2007.1:2005,3.61313306325884,3.5,0.000432,0.480291,ECO,209.4,"Australia,Fiji,New Zealand",0.478834,104273,Approved,11.0,Freestanding,False,450.0,2022-01-13,,Single product class,Available,http://www.midea.com/,,11.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Everdure,6,164,Single,China,True,500.0,438.0,IEC,DWC066,DWC066,AS/NZS 2007.1:2005,2.5787317328589,2.5,1e-06,0.53,Eco,129.91,,0.52,104460,Approved,7.4,Freestanding,False,550.0,2022-02-07,,Single product class,Available,,http://everdure.com/,7.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Everdure,6,164,Single,China,True,500.0,438.0,IEC,DWC066PS,DWC066,AS/NZS 2007.1:2005,2.5787317328589,2.5,1e-06,0.53,Eco,129.91,,0.52,104460,Approved,7.4,Freestanding,False,550.0,2022-02-07,,Single product class,Available,,http://everdure.com/,7.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Everdure,6,164,Single,China,True,500.0,438.0,IEC,DWC066WE,DWC066,AS/NZS 2007.1:2005,2.5787317328589,2.5,1e-06,0.53,Eco,129.91,,0.52,104460,Approved,7.4,Freestanding,False,550.0,2022-02-07,,Single product class,Available,,http://everdure.com/,7.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Platinum,12,265,Single,China,False,600.0,845.0,IEC,AUPL-DW12AX,,AS/NZS 2007.1:2005,3.17670976866553,3.0,0.00026,0.46,Eco,171.0,Australia,0.46,104515,Approved,10.2,Freestanding,False,598.0,2022-01-23,,Single product class,Available,,http://www.platinumappliances.com.au/,10.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Platinum,9,210,Single,China,False,600.0,845.0,IEC,AUPL-DW9AX,,AS/NZS 2007.1:2005,3.02234014411325,3.0,0.00027,0.48,Eco,182.0,Australia,0.47,104830,Approved,10.9,Freestanding,False,448.0,2022-02-20,,Single product class,Available,,http://www.platinumappliances.com.au/,10.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,KLEENMAID,12,256,Single,China,True,600.0,845.0,IEC,KCDW6020S,,AS/NZS 2007.1:2005,3.27358335649062,3.0,0.00026,0.46,Normal (previously marked eco),170.0,"Australia,New Zealand",0.46,105074,Approved,10.2,Freestanding,False,598.0,2022-03-22,,Single product class,Available,http://www.compassCapitalPartners.com.au/,http://www.kleenmaid-appliances.com.au/,10.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,7,136,Single,Thailand,True,573.0,820.0,IEC,DD60DA*9,DD60DA*9,AS/NZS 2007.1:2005,3.53579986370591,3.5,0.0037,0.4628,Normal Eco,163.0,"Australia,Fiji,New Zealand",0.4639,105081,Approved,6.837,Built-in,False,599.0,2022-02-28,,Single product class,Available,http://www.fisherpaykel.com/,,6.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,7,136,Single,Thailand,True,573.0,820.0,IEC,DD60DAW9,DD60DA*9,AS/NZS 2007.1:2005,3.53579986370591,3.5,0.0037,0.4628,Normal Eco,163.0,"Australia,Fiji,New Zealand",0.4639,105081,Approved,6.837,Built-in,False,599.0,2022-02-28,,Single product class,Available,http://www.fisherpaykel.com/,,6.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,7,136,Single,Thailand,True,573.0,820.0,IEC,DD60DAX9,DD60DA*9,AS/NZS 2007.1:2005,3.53579986370591,3.5,0.0037,0.4628,Normal Eco,163.0,"Australia,Fiji,New Zealand",0.4639,105081,Approved,6.837,Built-in,False,599.0,2022-02-28,,Single product class,Available,http://www.fisherpaykel.com/,,6.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,7,136,Single,Thailand,True,573.0,820.0,IEC,DD60DC*9,DD60DC*9,AS/NZS 2007.1:2005,3.53579986370591,3.5,0.0037,0.4628,Normal Eco,163.0,"Australia,Fiji,New Zealand",0.4639,105126,Approved,6.837,Built-in,False,599.0,2022-02-27,,Single product class,Available,http://www.fisherpaykel.com/,,6.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,7,136,Single,Thailand,True,573.0,820.0,IEC,DD60DCW9,DD60DC*9,AS/NZS 2007.1:2005,3.53579986370591,3.5,0.0037,0.4628,Normal Eco,163.0,"Australia,Fiji,New Zealand",0.4639,105126,Approved,6.837,Built-in,False,599.0,2022-02-27,,Single product class,Available,http://www.fisherpaykel.com/,,6.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,7,136,Single,Thailand,True,573.0,820.0,IEC,DD60DCX9,DD60DC*9,AS/NZS 2007.1:2005,3.53579986370591,3.5,0.0037,0.4628,Normal Eco,163.0,"Australia,Fiji,New Zealand",0.4639,105126,Approved,6.837,Built-in,False,599.0,2022-02-27,,Single product class,Available,http://www.fisherpaykel.com/,,6.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,7,136,Single,Thailand,True,573.0,820.0,IEC,DD60SA*9,DD60SA*9,AS/NZS 2007.1:2005,3.53579986370591,3.5,0.0037,0.4628,Normal Eco,163.0,"Australia,Fiji,New Zealand",0.4639,105128,Approved,6.837,Built-in,False,599.0,2022-02-28,,Single product class,Available,http://www.fisherpaykel.com/,,6.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,7,136,Single,Thailand,True,573.0,820.0,IEC,DD60SAW9,DD60SA*9,AS/NZS 2007.1:2005,3.53579986370591,3.5,0.0037,0.4628,Normal Eco,163.0,"Australia,Fiji,New Zealand",0.4639,105128,Approved,6.837,Built-in,False,599.0,2022-02-28,,Single product class,Available,http://www.fisherpaykel.com/,,6.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,7,136,Single,Thailand,True,573.0,820.0,IEC,DD60SAX9,DD60SA*9,AS/NZS 2007.1:2005,3.53579986370591,3.5,0.0037,0.4628,Normal Eco,163.0,"Australia,Fiji,New Zealand",0.4639,105128,Approved,6.837,Built-in,False,599.0,2022-02-28,,Single product class,Available,http://www.fisherpaykel.com/,,6.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,7,136,Single,Thailand,True,573.0,820.0,IEC,DD60SC*9,DD60SC*9,AS/NZS 2007.1:2005,3.53579986370591,3.5,0.0037,0.4628,Normal Eco,163.0,"Australia,Fiji,New Zealand",0.4639,105137,Approved,6.837,Built-in,False,599.0,2022-02-24,,Single product class,Available,http://www.fisherpaykel.com/,,6.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,7,136,Single,Thailand,True,573.0,820.0,IEC,DD60SCW9,DD60SC*9,AS/NZS 2007.1:2005,3.53579986370591,3.5,0.0037,0.4628,Normal Eco,163.0,"Australia,Fiji,New Zealand",0.4639,105137,Approved,6.837,Built-in,False,599.0,2022-02-24,,Single product class,Available,http://www.fisherpaykel.com/,,6.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,7,136,Single,Thailand,True,573.0,820.0,IEC,DD60SCX9,DD60SC*9,AS/NZS 2007.1:2005,3.53579986370591,3.5,0.0037,0.4628,Normal Eco,163.0,"Australia,Fiji,New Zealand",0.4639,105137,Approved,6.837,Built-in,False,599.0,2022-02-24,,Single product class,Available,http://www.fisherpaykel.com/,,6.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Omega,12,256,Single,China,False,600.0,845.0,IEC,ODW602XB,,AS/NZS 2007.1:2005,3.27358335649062,3.0,0.00026,0.46,Normal,171.13,"Australia,New Zealand",0.0,105212,Approved,10.2,Freestanding,False,598.0,2022-03-02,,Single product class,Available,,http://www.omegaappliances.com.au/,10.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Omega,14,259,Single,China,True,550.0,815.0,IEC,OFI604,,AS/NZS 2007.1:2005,3.67310697043913,3.5,0.00032,0.47,Normal,168.5,"Australia,New Zealand",0.47,105362,Approved,12.0,Freestanding,False,598.0,2022-03-14,,Single product class,Available,,http://www.omegaappliances.com.au/,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Tisira,9,210,Single,China,False,600.0,845.0,IEC,TDW9AX,,AS/NZS 2007.1:2005,3.02234014411325,3.0,0.00027,0.48,ECO,182.0,"Australia,New Zealand",0.47,105702,Approved,10.9,Freestanding,False,448.0,2022-03-17,,Single product class,Available,http://www.intersource.co/,http://www.tisira.com/,10.9,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
AS/NZS 2007.2:2005,Tuscany,12,256,Single,China,False,600.0,845.0,IEC,TD60-12P.1 SS,WQP12-7617F-AU,AS/NZS 2007.1:2005,3.27358335649062,3.0,0.00026,0.46,Normal,175.0,"Fiji,New Zealand",0.46,105769,Approved,10.2,Freestanding,False,598.0,2117-03-07,,Single product class,Unavailable,,,10.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
AS/NZS 2007.2:2005,Tuscany,12,256,Single,China,False,600.0,845.0,IEC,TD60-12P.1 WH,WQP12-7617F-AU,AS/NZS 2007.1:2005,3.27358335649062,3.0,0.00026,0.46,Normal,175.0,"Fiji,New Zealand",0.46,105769,Approved,10.2,Freestanding,False,598.0,2117-03-07,,Single product class,Unavailable,,,10.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
AS/NZS 2007.2:2005,Tuscany,12,256,Single,China,False,600.0,845.0,IEC,WQP12-7617F-AU,WQP12-7617F-AU,AS/NZS 2007.1:2005,3.27358335649062,3.0,0.00026,0.46,Normal,175.0,"Fiji,New Zealand",0.46,105769,Approved,10.2,Freestanding,False,598.0,2117-03-07,,Single product class,Unavailable,,,10.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
