Record ID,Status,Brand Name,Model Number,Family Name,Selling Countries,Manufacturing Countries,Product Website,Representative Brand URL,Availability,Expiry Date
111748,Approved,Acer,CB3-111P-a,ZHQ-a,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2022-12-20
111748,Approved,Acer,ZHQ-a,ZHQ-a,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2022-12-20
111758,Approved,APPLE,A1862-d,A1862-d,"Australia,Fiji,New Zealand",China,,,Available,2022-12-21
111758,Approved,APPLE,A1862 MHLV3X/A,A1862-d,"Australia,Fiji,New Zealand",China,,,Available,2022-12-21
111758,Approved,APPLE,A1862 MQ2Y2X/A,A1862-d,"Australia,Fiji,New Zealand",China,,,Available,2022-12-21
111758,Approved,APPLE,A1862 Z0UR,A1862-d,"Australia,Fiji,New Zealand",China,,,Available,2022-12-21
111758,Approved,APPLE,A1862 Z14B,A1862-d,"Australia,Fiji,New Zealand",China,,,Available,2022-12-21
111770,Approved,Acer,E5-511-a,,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2022-12-21
111773,Approved,Acer,SW713-51GNP-b,,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2022-12-22
111800,Approved,Fujitsu,LIFEBOOK U938-a,,"Australia,Fiji,New Zealand",Japan,http://www.fujitsu.com/au/,http://www.fujitsu.com/global/,Available,2022-12-22
111804,Approved,HP,HP Pavilion Desktop PC 590-b,HP Pavilion Desktop PC 590-b,"Australia,New Zealand",China,,,Available,2023-01-10
111804,Approved,HP,HP Pavilion Desktop PC 595-b,HP Pavilion Desktop PC 590-b,"Australia,New Zealand",China,,,Available,2023-01-10
111804,Approved,HP,TPC-W044-MT-b,HP Pavilion Desktop PC 590-b,"Australia,New Zealand",China,,,Available,2023-01-10
111804,Approved,HP,TPC-W046-MT-b,HP Pavilion Desktop PC 590-b,"Australia,New Zealand",China,,,Available,2023-01-10
111805,Approved,HP,HP Pavilion Desktop PC 590-d,HP Pavilion Desktop PC 590-d,"Australia,New Zealand",China,,,Available,2023-01-02
111805,Approved,HP,HP Pavilion Desktop PC 595-d,HP Pavilion Desktop PC 590-d,"Australia,New Zealand",China,,,Available,2023-01-02
111805,Approved,HP,TPC-W044-MT-d,HP Pavilion Desktop PC 590-d,"Australia,New Zealand",China,,,Available,2023-01-02
111805,Approved,HP,TPC-W046-MT-d,HP Pavilion Desktop PC 590-d,"Australia,New Zealand",China,,,Available,2023-01-02
111806,Approved,HP,HP Slim Desktop PC 290-b,HP Slim Desktop PC 290-b,"Australia,New Zealand",China,,,Available,2023-01-10
111806,Approved,HP,TPC-W050-SF-b,HP Slim Desktop PC 290-b,"Australia,New Zealand",China,,,Available,2023-01-10
111806,Approved,HP,TPC-W054-SF-b,HP Slim Desktop PC 290-b,"Australia,New Zealand",China,,,Available,2023-01-10
111807,Approved,HP,HP Slim Desktop PC 290-d,HP Slim Desktop PC 290-d,"Australia,New Zealand",China,,,Available,2023-01-02
111807,Approved,HP,TPC-W050-SF-d,HP Slim Desktop PC 290-d,"Australia,New Zealand",China,,,Available,2023-01-02
111807,Approved,HP,TPC-W054-SF-d,HP Slim Desktop PC 290-d,"Australia,New Zealand",China,,,Available,2023-01-02
111808,Approved,HP,HP 280 G4 MT Business PC-b,HP Pavilion Desktop PC 590-b,,China,,,Available,2023-01-10
111808,Approved,HP,HP 285 G3 MT Business PC-b,HP Pavilion Desktop PC 590-b,,China,,,Available,2023-01-10
111808,Approved,HP,HP 290 G2 MT Business PC-b,HP Pavilion Desktop PC 590-b,,China,,,Available,2023-01-10
111808,Approved,HP,HP Desktop PC 390,HP Pavilion Desktop PC 590-b,,China,,,Available,2023-01-10
111808,Approved,HP,HP Desktop PC 490,HP Pavilion Desktop PC 590-b,,China,,,Available,2023-01-10
111808,Approved,HP,HP Pavilion Desktop PC 590-b,HP Pavilion Desktop PC 590-b,,China,,,Available,2023-01-10
111808,Approved,HP,HP Pavilion Desktop PC 595-b,HP Pavilion Desktop PC 590-b,,China,,,Available,2023-01-10
111808,Approved,HP,HP Pavilion Gaming Desktop PC 690-b,HP Pavilion Desktop PC 590-b,,China,,,Available,2023-01-10
111808,Approved,HP,TPC-W043-MT-b,HP Pavilion Desktop PC 590-b,,China,,,Available,2023-01-10
111808,Approved,HP,TPC-W045-MT-b,HP Pavilion Desktop PC 590-b,,China,,,Available,2023-01-10
111809,Approved,HP,HP 280 G4 MT Business PC-d,HP Pavilion Desktop PC 590-d,,China,,,Available,2023-01-02
111809,Approved,HP,HP 285 G3 MT Business PC-d,HP Pavilion Desktop PC 590-d,,China,,,Available,2023-01-02
111809,Approved,HP,HP 290 G2 MT Business PC-d,HP Pavilion Desktop PC 590-d,,China,,,Available,2023-01-02
111809,Approved,HP,HP Desktop PC 390,HP Pavilion Desktop PC 590-d,,China,,,Available,2023-01-02
111809,Approved,HP,HP Desktop PC 490,HP Pavilion Desktop PC 590-d,,China,,,Available,2023-01-02
111809,Approved,HP,HP Pavilion Desktop PC 590-d,HP Pavilion Desktop PC 590-d,,China,,,Available,2023-01-02
111809,Approved,HP,HP Pavilion Desktop PC 595-d,HP Pavilion Desktop PC 590-d,,China,,,Available,2023-01-02
111809,Approved,HP,HP Pavilion Gaming Desktop PC 690-d,HP Pavilion Desktop PC 590-d,,China,,,Available,2023-01-02
111809,Approved,HP,TPC-W043-MT-d,HP Pavilion Desktop PC 590-d,,China,,,Available,2023-01-02
111809,Approved,HP,TPC-W045-MT-d,HP Pavilion Desktop PC 590-d,,China,,,Available,2023-01-02
111824,Approved,Medion,MD34045-d,,Australia,China,http://www.medion.com.au/,,Available,2023-01-10
111913,Approved,DELL,Inspiron 3180-a,,"Australia,Fiji,New Zealand",China,http://www.wistron.com.tw/,,Available,2023-01-05
111914,Approved,DELL,Inspiron 3185-a,,"Australia,Fiji,New Zealand",China,http://www.wistron.com.tw/,,Available,2023-01-10
111962,Approved,DELL,Precision 5530 2-in-1-c,"XPS 15 2-in-1, XPS 15-9575, Precision 5530 2-in-1-c",,Taiwan,,,Available,2023-01-10
111962,Approved,DELL,XPS 15 2-in-1-c,"XPS 15 2-in-1, XPS 15-9575, Precision 5530 2-in-1-c",,Taiwan,,,Available,2023-01-10
111962,Approved,DELL,"XPS 15 2-in-1, XPS 15-9575, Precision 5530 2-in-1-c","XPS 15 2-in-1, XPS 15-9575, Precision 5530 2-in-1-c",,Taiwan,,,Available,2023-01-10
111962,Approved,DELL,XPS 15-9575-c,"XPS 15 2-in-1, XPS 15-9575, Precision 5530 2-in-1-c",,Taiwan,,,Available,2023-01-10
111978,Approved,HP,"HP RP9 G1 AiO Retail System, Model 9115-b",,"Australia,New Zealand",China,,,Available,2023-01-17
111982,Approved,HP,"HP RP9 G1 AiO Retail System, Model 9115-d",,"Australia,New Zealand",China,,,Available,2023-01-17
111992,Approved,HP,"HP RP9 G1 AiO Retail System, Model 9118-b",,"Australia,New Zealand",China,,,Available,2023-01-17
111993,Approved,HP,"HP RP9 G1 AiO Retail System, Model 9118-d",,"Australia,New Zealand",China,,,Available,2023-01-17
112002,Approved,HP,HP Probook 640 G4-a,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-01-16
112003,Approved,HP,HP Probook 640 G4-c,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-01-15
112004,Approved,HP,HP Probook 650 G4-a,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-01-16
112005,Approved,HP,HP Probook 650 G4-c,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-01-15
112009,Approved,"Micro-Star International Co., Ltd",Cubi N 8GL-d,,Australia,China,,,Available,2023-01-11
112028,Approved,DELL,Latitude 5495-a,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-01-17
112031,Approved,DELL,Latitude 5495-c,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-01-17
112037,Approved,HP,HP EliteBook 840r G4 Notebook PC-a,"HP EliteBook 840r G4 Notebook PC, HP EliteBook 846r G4 Notebook PC-a","Australia,Fiji,New Zealand",Taiwan,,,Available,2023-01-17
112037,Approved,HP,"HP EliteBook 840r G4 Notebook PC, HP EliteBook 846r G4 Notebook PC-a","HP EliteBook 840r G4 Notebook PC, HP EliteBook 846r G4 Notebook PC-a","Australia,Fiji,New Zealand",Taiwan,,,Available,2023-01-17
112037,Approved,HP,HP EliteBook 846r G4 Notebook PC-a,"HP EliteBook 840r G4 Notebook PC, HP EliteBook 846r G4 Notebook PC-a","Australia,Fiji,New Zealand",Taiwan,,,Available,2023-01-17
112047,Approved,HP,HP ENVY x2 12 Detachable PC-a,TPN-Q206-a,"Australia,Fiji,New Zealand",China,,,Available,2023-01-17
112047,Approved,HP,HP ENVY x2 Detachable-a,TPN-Q206-a,"Australia,Fiji,New Zealand",China,,,Available,2023-01-17
112047,Approved,HP,TPN-Q206-a,TPN-Q206-a,"Australia,Fiji,New Zealand",China,,,Available,2023-01-17
112056,Approved,"Micro-Star International Co., Ltd",Aegis 3 8-d,,Australia,China,,,Available,2023-01-16
112063,Approved,HP,HP Spectre x360 15 Convertible PC-c,TPN-Q200-c,"Australia,Fiji,New Zealand",China,,,Available,2023-01-17
112063,Approved,HP,HP Spectre x360 Convertible-c,TPN-Q200-c,"Australia,Fiji,New Zealand",China,,,Available,2023-01-17
112063,Approved,HP,TPN-Q200-c,TPN-Q200-c,"Australia,Fiji,New Zealand",China,,,Available,2023-01-17
112088,Approved,Medion,MD60930 (X6603)-c,,Australia,Germany,http://www.medion.com.au/,,Available,2023-01-25
112095,Approved,Intel®,NUC8CY-b,,"Australia,New Zealand",China,http://www.pegatroncorp.com/index.php,http://www.intel.com/,Available,2023-02-05
112096,Approved,GIGABYTE,GB-BRi5-8250-d,GB-BRi7-8550-d,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2023-01-29
112096,Approved,GIGABYTE,GB-BRi7-8550-d,GB-BRi7-8550-d,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2023-01-29
112097,Approved,GIGABYTE,GB-BRi5H-8250-d,GB-BRi7H-8550-d,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2023-01-30
112097,Approved,GIGABYTE,GB-BRi7H-8550-d,GB-BRi7H-8550-d,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2023-01-30
112098,Approved,GIGABYTE,GB-BLCE-4105-d,GB-BLPD-5005-d,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2023-01-31
112098,Approved,GIGABYTE,GB-BLPD-5005-d,GB-BLPD-5005-d,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2023-01-31
112099,Approved,GIGABYTE,GB-BLCE-4000C-b,,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2023-02-05
112100,Approved,GIGABYTE,GB-BLCE-4105C-d,GB-BLCE-4105C-d,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2023-01-31
112100,Approved,GIGABYTE,GB-BLCE-5000C-d,GB-BLCE-4105C-d,"Australia,Fiji,New Zealand",China,http://www.gigabyte.com/,http://www.gygabyte.com/,Available,2023-01-31
112121,Approved,Dove Barebones,BB259-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2118-01-23
112195,Approved,HP,HP ProBook 645 G4-a,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-01-31
112201,Approved,Medion ERAZER,MT28-d,,Australia,Germany,http://www.medion.com.au/,,Available,2023-02-06
112206,Approved,"Micro-Star International Co., Ltd",Nightblade MI3-d,,Australia,China,,,Available,2023-01-30
112207,Approved,"Micro-Star International Co., Ltd",Trident 3-d,,Australia,China,,,Available,2023-01-31
112249,Approved,HP,HP EliteBook 735 G5-a,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-01-31
112250,Approved,HP,HP EliteBook 745 G5-a,"HP EliteBook 745 G5, HP mt44-a","Australia,Fiji,New Zealand",Taiwan,,,Available,2023-01-31
112250,Approved,HP,"HP EliteBook 745 G5, HP mt44-a","HP EliteBook 745 G5, HP mt44-a","Australia,Fiji,New Zealand",Taiwan,,,Available,2023-01-31
112250,Approved,HP,HP mt44-a,"HP EliteBook 745 G5, HP mt44-a","Australia,Fiji,New Zealand",Taiwan,,,Available,2023-01-31
112251,Approved,HP,HP EliteBook 755 G5-a,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-01-31
112276,Approved,HP,HP Chromebox G2-b,TPN-Q205-b,"Australia,Fiji,New Zealand",China,,,Available,2023-02-05
112276,Approved,HP,TPN-Q205-b,TPN-Q205-b,"Australia,Fiji,New Zealand",China,,,Available,2023-02-05
112277,Approved,HP,HP Chromebox G2-d,TPN-Q205-d,"Australia,Fiji,New Zealand",China,,,Available,2023-02-01
112277,Approved,HP,TPN-Q205-d,TPN-Q205-d,"Australia,Fiji,New Zealand",China,,,Available,2023-02-01
112313,Approved,1stwave,SST-ET650-B-d,,New Zealand,New Zealand,,http://www.1stwave.co.nz/,Available,2118-02-08
112323,Approved,TOSHIBA,PORTEGE Z30-E-a,PORTEGE Z30-E-a,"Australia,New Zealand",China,,,Available,2023-02-06
112323,Approved,TOSHIBA,Satellite Z30-E-a,PORTEGE Z30-E-a,"Australia,New Zealand",China,,,Available,2023-02-06
112445,Approved,Acer,Predator P09-900-d,,Australia,China,http://www.acer.com.au/,,Available,2023-03-08
112524,Approved,PANASONIC,CF-20-a,CF-20-a,"Australia,Fiji,New Zealand","Japan,United Kingdom,Taiwan",,http://www.panasonic.com.au,Unavailable,2023-02-19
112524,Approved,PANASONIC,CF-20E-a,CF-20-a,"Australia,Fiji,New Zealand","Japan,United Kingdom,Taiwan",,http://www.panasonic.com.au,Unavailable,2023-02-19
112524,Approved,PANASONIC,CF-20F-a,CF-20-a,"Australia,Fiji,New Zealand","Japan,United Kingdom,Taiwan",,http://www.panasonic.com.au,Unavailable,2023-02-19
112524,Approved,PANASONIC,CF-20G-a,CF-20-a,"Australia,Fiji,New Zealand","Japan,United Kingdom,Taiwan",,http://www.panasonic.com.au,Unavailable,2023-02-19
112524,Approved,PANASONIC,CF-20H-a,CF-20-a,"Australia,Fiji,New Zealand","Japan,United Kingdom,Taiwan",,http://www.panasonic.com.au,Unavailable,2023-02-19
112566,Approved,HP,HP ENVY Desktop PC 795-d,"TPC-W051-MT, HP ENVY Desktop PC 795,HP Pavilion Gaming Desktop PC 790-d","Australia,New Zealand",China,,,Available,2023-03-07
112566,Approved,HP,HP Pavilion Gaming Desktop PC 790-d,"TPC-W051-MT, HP ENVY Desktop PC 795,HP Pavilion Gaming Desktop PC 790-d","Australia,New Zealand",China,,,Available,2023-03-07
112566,Approved,HP,TPC-W051-MT-d,"TPC-W051-MT, HP ENVY Desktop PC 795,HP Pavilion Gaming Desktop PC 790-d","Australia,New Zealand",China,,,Available,2023-03-07
112566,Approved,HP,"TPC-W051-MT, HP ENVY Desktop PC 795,HP Pavilion Gaming Desktop PC 790-d","TPC-W051-MT, HP ENVY Desktop PC 795,HP Pavilion Gaming Desktop PC 790-d","Australia,New Zealand",China,,,Available,2023-03-07
112580,Approved,"Micro-Star International Co., Ltd",GE63 Raider RGB 8RE,MS-16P5-c,,China,,,Available,2023-02-28
112580,Approved,"Micro-Star International Co., Ltd",GE63 Raider RGB 8RF,MS-16P5-c,,China,,,Available,2023-02-28
112580,Approved,"Micro-Star International Co., Ltd",GL63 8RDS,MS-16P5-c,,China,,,Available,2023-02-28
112580,Approved,"Micro-Star International Co., Ltd",GL63 8RE,MS-16P5-c,,China,,,Available,2023-02-28
112580,Approved,"Micro-Star International Co., Ltd",GP63 Leopard 8RE,MS-16P5-c,,China,,,Available,2023-02-28
112580,Approved,"Micro-Star International Co., Ltd",GP63 Leopard 8RF,MS-16P5-c,,China,,,Available,2023-02-28
112580,Approved,"Micro-Star International Co., Ltd",MS-16P5-c,MS-16P5-c,,China,,,Available,2023-02-28
112582,Approved,"Micro-Star International Co., Ltd",GE73 Raider RGB 8RE,MS-17C5-c,,China,,,Available,2023-03-02
112582,Approved,"Micro-Star International Co., Ltd",GE73 Raider RGB 8RF,MS-17C5-c,,China,,,Available,2023-03-02
112582,Approved,"Micro-Star International Co., Ltd",GP73 Leopard 8RE,MS-17C5-c,,China,,,Available,2023-03-02
112582,Approved,"Micro-Star International Co., Ltd",GP73 Leopard 8RF,MS-17C5-c,,China,,,Available,2023-03-02
112582,Approved,"Micro-Star International Co., Ltd",MS-17C5-c,MS-17C5-c,,China,,,Available,2023-03-02
112582,Approved,"Micro-Star International Co., Ltd",WE73 8SK,MS-17C5-c,,China,,,Available,2023-03-02
112587,Approved,DELL,Inspiron 27-7777-d,"W18C, W18C001, Inspiron 27-7777-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-02-26
112587,Approved,DELL,W18C001-d,"W18C, W18C001, Inspiron 27-7777-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-02-26
112587,Approved,DELL,W18C-d,"W18C, W18C001, Inspiron 27-7777-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-02-26
112587,Approved,DELL,"W18C, W18C001, Inspiron 27-7777-d","W18C, W18C001, Inspiron 27-7777-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-02-26
112588,Approved,DELL,Inspiron 24-5477-d,"W20C, W20C001, Inspiron 24-5477-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-02-26
112588,Approved,DELL,W20C001-d,"W20C, W20C001, Inspiron 24-5477-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-02-26
112588,Approved,DELL,W20C-d,"W20C, W20C001, Inspiron 24-5477-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-02-26
112588,Approved,DELL,"W20C, W20C001, Inspiron 24-5477-d","W20C, W20C001, Inspiron 24-5477-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-02-26
112654,Approved,DELL,Dell G5 5587-c,P72F002-c,"Australia,New Zealand",Taiwan,,,Available,2023-03-05
112654,Approved,DELL,Dell G7 7588-c,P72F002-c,"Australia,New Zealand",Taiwan,,,Available,2023-03-05
112654,Approved,DELL,P72F002-c,P72F002-c,"Australia,New Zealand",Taiwan,,,Available,2023-03-05
112655,Approved,DELL,Vostro 15-7580-c,,"Australia,New Zealand",Taiwan,,,Available,2023-03-02
112711,Approved,HP,TPC-Q045-22-b,TPC-Q045-22-b,"Australia,New Zealand",China,,,Available,2023-03-07
112711,Approved,HP,TPC-Q047-22-b,TPC-Q045-22-b,"Australia,New Zealand",China,,,Available,2023-03-07
112712,Approved,msi,GT75 Titan 8RF-c,MS-17A3-c,"Australia,Fiji,New Zealand",China,http://www.msi.com/,,Available,2023-03-14
112712,Approved,msi,GT75 Titan 8RG-c,MS-17A3-c,"Australia,Fiji,New Zealand",China,http://www.msi.com/,,Available,2023-03-14
112712,Approved,msi,MS-17A3-c,MS-17A3-c,"Australia,Fiji,New Zealand",China,http://www.msi.com/,,Available,2023-03-14
112713,Approved,HP,TPC-Q045-22-d,"TPC-Q045-22, TPC-Q047-22-d","Australia,New Zealand",China,,,Available,2023-03-13
112713,Approved,HP,"TPC-Q045-22, TPC-Q047-22-d","TPC-Q045-22, TPC-Q047-22-d","Australia,New Zealand",China,,,Available,2023-03-13
112713,Approved,HP,TPC-Q047-22-d,"TPC-Q045-22, TPC-Q047-22-d","Australia,New Zealand",China,,,Available,2023-03-13
112738,Approved,"Micro-Star International Co., Ltd",GS63 Stealth 8RE-c,,"Australia,Fiji,New Zealand",China,,,Available,2023-03-05
112742,Approved,"Micro-Star International Co., Ltd",GS73 Stealth 8RE-c,,Australia,China,,,Available,2023-03-05
112754,Approved,HP,TPC-Q046-24-b,"TPC-Q046-24, TPC-Q048-24-b","Australia,New Zealand",China,,,Available,2023-03-07
112754,Approved,HP,"TPC-Q046-24, TPC-Q048-24-b","TPC-Q046-24, TPC-Q048-24-b","Australia,New Zealand",China,,,Available,2023-03-07
112754,Approved,HP,TPC-Q048-24-b,"TPC-Q046-24, TPC-Q048-24-b","Australia,New Zealand",China,,,Available,2023-03-07
112758,Approved,HP,TPC-Q046-24-d,"TPC-Q046-24, TPC-Q048-24-d","Australia,New Zealand",China,,,Available,2023-03-07
112758,Approved,HP,"TPC-Q046-24, TPC-Q048-24-d","TPC-Q046-24, TPC-Q048-24-d","Australia,New Zealand",China,,,Available,2023-03-07
112758,Approved,HP,TPC-Q048-24-d,"TPC-Q046-24, TPC-Q048-24-d","Australia,New Zealand",China,,,Available,2023-03-07
112760,Approved,DELL,Dell G3 3579-c,,"Australia,New Zealand",Taiwan,,,Available,2023-03-06
112761,Approved,DELL,Dell G3 3779-c,,"Australia,New Zealand",Taiwan,,,Available,2023-03-07
112805,Approved,Dove Barebones,BB274-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2118-03-12
112806,Approved,Dove Barebones,BB282-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2118-03-12
112807,Approved,Dove Barebones,BB283-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2118-03-12
112826,Approved,Medion,E4242-a,,Australia,China,http://www.medion.com.au/,,Available,2023-03-14
112891,Approved,Acer,Predator PO9-600-d,,Australia,China,http://www.acer.com.au/,,Available,2023-03-07
112903,Approved,ALIENWARE,Alienware 15 R4-c,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-03-08
112904,Approved,Dove Barebones,BB290-a,,New Zealand,New Zealand,http://www.dove.co.nz/,http://www.dove.co.nz/,Unavailable,2118-04-20
112905,Approved,ALIENWARE,Alienware 17 R5-c,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-03-12
112906,Approved,DELL,Latitude 5491-a,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-03-17
112907,Approved,DELL,Latitude 5491-c,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-03-16
112908,Approved,DELL,Latitude 5591-a,P60F002-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-03-26
112908,Approved,DELL,P60F002-a,P60F002-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-03-26
112908,Approved,DELL,Precision 3530-a,P60F002-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-03-26
112909,Approved,DELL,Latitude 5591-c,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-03-16
112910,Approved,DELL,Precision 3530-c,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-03-16
112915,Approved,DELL,OptiPlex 5260 AIO-d,"W20B, W20B001, OptiPlex 5260 AIO-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-12
112915,Approved,DELL,W20B001-d,"W20B, W20B001, OptiPlex 5260 AIO-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-12
112915,Approved,DELL,W20B-d,"W20B, W20B001, OptiPlex 5260 AIO-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-12
112915,Approved,DELL,"W20B, W20B001, OptiPlex 5260 AIO-d","W20B, W20B001, OptiPlex 5260 AIO-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-12
112916,Approved,DELL,OptiPlex 7460 AIO-d,"W19C, W19C001, OptiPlex 7460 AIO-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-14
112916,Approved,DELL,W19C001-d,"W19C, W19C001, OptiPlex 7460 AIO-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-14
112916,Approved,DELL,W19C-d,"W19C, W19C001, OptiPlex 7460 AIO-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-14
112916,Approved,DELL,"W19C, W19C001, OptiPlex 7460 AIO-d","W19C, W19C001, OptiPlex 7460 AIO-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-14
112917,Approved,DELL,OptiPlex 7760 AIO-d,"W17C, W17C001, OptiPlex 7760 AIO-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-12
112917,Approved,DELL,W17C001-d,"W17C, W17C001, OptiPlex 7760 AIO-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-12
112917,Approved,DELL,W17C-d,"W17C, W17C001, OptiPlex 7760 AIO-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-12
112917,Approved,DELL,"W17C, W17C001, OptiPlex 7760 AIO-d","W17C, W17C001, OptiPlex 7760 AIO-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-12
112944,Approved,"Micro-Star International Co., Ltd",GT63 Titan 8RE-c,MS-16L4-c,Australia,China,,,Available,2023-03-12
112944,Approved,"Micro-Star International Co., Ltd",GT63 Titan 8RF-c,MS-16L4-c,Australia,China,,,Available,2023-03-12
112944,Approved,"Micro-Star International Co., Ltd",GT63 Titan 8RG-c,MS-16L4-c,Australia,China,,,Available,2023-03-12
112944,Approved,"Micro-Star International Co., Ltd",MS-16L4-c,MS-16L4-c,Australia,China,,,Available,2023-03-12
112955,Approved,HP,HP ENVY 27 All-in-One PC-d,"HP ENVY 27 All-in-One PC, TPC-T008-27-d","Australia,New Zealand",Taiwan,http://www.inventec.com/,,Available,2023-03-14
112955,Approved,HP,"HP ENVY 27 All-in-One PC, TPC-T008-27-d","HP ENVY 27 All-in-One PC, TPC-T008-27-d","Australia,New Zealand",Taiwan,http://www.inventec.com/,,Available,2023-03-14
112955,Approved,HP,TPC-T008-27-d,"HP ENVY 27 All-in-One PC, TPC-T008-27-d","Australia,New Zealand",Taiwan,http://www.inventec.com/,,Available,2023-03-14
112969,Approved,HP,HP Pavilion 14 Laptop PC-a,TPN-Q207-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112969,Approved,HP,HP Pavilion Laptop-a,TPN-Q207-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112969,Approved,HP,TPN-Q207-a,TPN-Q207-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112972,Approved,HP,HP Pavilion 14 Laptop PC-c,TPN-Q207-c,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112972,Approved,HP,HP Pavilion Laptop-c,TPN-Q207-c,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112972,Approved,HP,TPN-Q207-c,TPN-Q207-c,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112974,Approved,HP,HP Pavilion 15 Laptop PC-a,TPN-Q208-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112974,Approved,HP,HP Pavilion Laptop-a,TPN-Q208-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112974,Approved,HP,TPN-Q208-a,TPN-Q208-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112975,Approved,HP,HP Pavilion 15 Laptop PC-c,TPN-Q208-c,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112975,Approved,HP,HP Pavilion Laptop-c,TPN-Q208-c,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112975,Approved,HP,TPN-Q208-c,TPN-Q208-c,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112977,Approved,HP,HP Pavilion 15 Laptop PC-a,TPN-Q209-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112977,Approved,HP,HP Pavilion Laptop-a,TPN-Q209-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
